Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
35,4.9,17.41233,78.449654,17.45233,78.489654,15:11:20,15:25:27,Cloudy,Medium ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,17
32,4.7,30.328174,78.049117,30.468174,78.189117,20:42:42,20:58:32,Cloudy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,35
30,4.8,19.12663,72.829976,19.18663,72.889976,0:05:06,0:12:06,Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,22
27,4.9,12.299524,76.64262,12.369524,76.71262,21:18:07,21:32:26,Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,43
38,4.8,18.543626,73.905101,18.563626,73.925101,8:22:42,8:32:04,Sunny,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,17
23,4.2,18.554382,73.798206,18.644382,73.888206,21:49:28,21:56:59,Cloudy,Jam ,1,Snack ,motorcycle ,0,No ,Urban ,44
25,4.8,19.207222,72.972281,19.267222,73.032281,18:24:56,18:32:42,Windy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,26
22,4.9,17.424114,78.347554,17.494114,78.417554,19:39:45,19:50:57,Windy,Jam ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,19
22,5,26.892312,75.806896,27.032312,75.946896,22:25:05,22:37:21,Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,21
25,4.6,17.451976,78.385883,17.511976,78.445883,17:48:03,18:02:46,Fog,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,13
22,4.7,26.479108,80.315042,26.499108,80.335042,10:40:19,10:47:05,Fog,Low ,2,Snack ,motorcycle ,1,No ,Urban ,17
21,4.7,13.049645,80.242268,13.089645,80.282268,13:38:56,13:54:33,Sandstorms,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,13
34,4.4,21.149569,72.772697,21.219569,72.842697,21:44:38,21:47:25,Fog,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,37
28,4.7,23.266261,77.379605,23.316261,77.429605,23:24:22,23:28:16,Sandstorms,Low ,1,Meal ,motorcycle ,0,No ,Urban ,12
38,4.7,26.90294,75.793007,26.95294,75.843007,21:17:55,21:25:25,Fog,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,38
30,4.2,22.744648,75.894377,22.834648,75.984377,18:59:20,19:04:21,Cloudy,Medium ,2,Drinks ,scooter ,2,No ,Metropolitian ,40
24,4.7,12.933298,77.614293,13.063298,77.744293,20:47:21,20:53:50,Windy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,25
20,4.7,19.103249,72.846749,19.213249,72.956749,18:19:56,18:33:22,Cloudy,Medium ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,38
28,4.9,12.337978,76.616792,12.357978,76.636792,10:47:34,10:53:30,Stormy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,16
27,4.9,12.906229,77.596791,13.036229,77.726791,20:52:14,21:09:14,Fog,Jam ,1,Meal ,scooter ,0,Yes ,Urban ,42
24,4.3,12.297954,76.665169,12.307954,76.675169,8:50:07,8:56:06,Windy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,29
38,4.9,10.994136,76.963303,11.014136,76.983303,8:56:22,9:04:36,Sandstorms,Low ,1,Drinks ,scooter ,0,No ,Urban ,22
35,4.9,23.354422,85.3329,23.444422,85.4229,19:20:47,19:32:40,Sunny,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,19
24,4.8,26.956431,75.776649,26.986431,75.806649,17:37:22,17:53:31,Sandstorms,Medium ,2,Buffet ,scooter ,0,No ,Metropolitian ,22
26,4.8,26.483042,80.317833,26.573042,80.407833,17:18:09,17:28:42,Fog,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,40
30,4.7,21.160522,72.771477,21.270522,72.881477,20:41:38,20:54:53,Sunny,Jam ,1,Drinks ,motorcycle ,0,No ,Urban ,19
21,4.9,12.972532,77.608179,13.052532,77.688179,22:15:47,22:22:36,Stormy,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,18
24,5,19.003517,72.82765,19.043517,72.86765,15:12:43,15:29:26,Stormy,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,21
30,4.3,17.440827,78.393391,17.450827,78.403391,8:30:51,8:48:25,Windy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,22
24,4.7,12.310972,76.659264,12.360972,76.709264,20:54:03,21:02:07,Fog,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,20
37,4.4,19.254567,72.848923,19.294567,72.888923,14:47:27,15:02:51,Cloudy,High ,2,Drinks ,electric_scooter ,0,No ,NaN ,36
29,4.7,26.956431,75.776649,27.086431,75.906649,17:40:24,17:52:13,Cloudy,Medium ,1,Buffet ,motorcycle ,2,No ,Metropolitian ,36
33,4.7,26.90294,75.793007,26.91294,75.803007,10:46:50,11:02:42,Fog,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,16
38,3.5,19.176269,72.836721,19.246269,72.906721,19:37:06,19:54:00,Windy,Jam ,2,Meal ,electric_scooter ,0,No ,NaN ,32
24,4.9,22.761593,75.886362,22.791593,75.916362,22:44:33,22:51:25,Windy,Low ,2,Snack ,scooter ,0,No ,Urban ,10
27,4.5,12.986047,80.218114,13.036047,80.268114,23:26:53,23:40:48,Cloudy,Low ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,19
26,4.9,13.044694,80.26147,13.174694,80.39147,18:39:27,18:53:55,Cloudy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,27
24,4.6,22.311844,73.165081,22.371844,73.225081,21:45:08,21:49:15,Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,28
33,4.5,18.536718,73.830327,18.626718,73.920327,20:20:34,20:20:25,Sandstorms,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,28
26,4.6,23.374989,85.335486,23.414989,85.375486,12:15:30,12:26:14,Windy,High ,1,Drinks ,scooter ,1,No ,Urban ,11
34,4.1,17.424114,78.347554,17.474114,78.397554,23:47:09,0:00:49,Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,23
25,4.5,17.45971,78.368855,17.52971,78.438855,23:34:06,23:46:47,Cloudy,Low ,0,Snack ,motorcycle ,,No ,Metropolitian ,21
32,3.9,12.972793,80.249982,13.052793,80.329982,18:24:48,18:38:21,Sandstorms,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,31
36,4.6,10.96185,76.971082,11.02185,77.031082,17:58:03,18:13:36,Sunny,Medium ,1,Meal ,scooter ,0,No ,Metropolitian ,15
32,4.7,22.311358,73.164798,22.371358,73.224798,18:29:20,18:32:46,Cloudy,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,16
28,4.8,26.47,80.35,26.49,80.37,9:47:56,9:53:24,Sunny,Low ,2,Buffet ,scooter ,0,No ,Urban ,20
38,4.6,11.000762,76.981876,11.040762,77.021876,14:48:35,15:02:07,Windy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,33
38,4.7,12.970324,77.645748,13.020324,77.695748,18:20:33,18:29:02,Stormy,Medium ,1,Meal ,scooter ,,No ,Metropolitian ,26
27,4.8,18.533811,73.899315,18.543811,73.909315,10:21:33,10:26:34,Fog,Low ,0,Meal ,motorcycle ,1,No ,Urban ,17
36,4.9,18.592718,73.773572,18.612718,73.793572,11:26:35,11:39:21,Cloudy,High ,2,Drinks ,motorcycle ,1,No ,NaN ,37
30,4.7,18.51421,73.838429,18.53421,73.858429,9:01:51,9:07:41,Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,26
31,4.5,12.299524,76.64262,12.429524,76.77262,20:03:31,20:14:11,Sunny,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,19
35,4,22.744648,75.894377,22.794648,75.944377,19:43:26,19:59:35,Fog,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,34
29,4.9,10.994136,76.963303,11.024136,76.993303,21:53:46,21:58:38,Sunny,Jam ,1,Drinks ,scooter ,0,No ,Urban ,15
29,4.8,17.428294,78.404423,17.498294,78.474423,20:56:09,21:04:02,Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Urban ,20
39,4.9,17.438263,78.397865,17.448263,78.407865,8:27:07,8:33:38,Sunny,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,12
35,4.6,18.593481,73.785901,18.633481,73.825901,14:38:57,14:47:42,Sunny,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,23
26,4.5,11.024839,77.007003,11.134839,77.117003,21:01:40,21:12:37,Cloudy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,35
23,4.4,21.149569,72.772697,21.169569,72.792697,10:24:00,10:38:55,Windy,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,27
21,4.8,22.761226,75.887522,22.831226,75.957521,0:02:40,0:15:40,Windy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,21
34,4.6,18.546947,73.900626,18.676947,74.030626,23:04:07,23:19:19,Sandstorms,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,20
38,4.5,12.975377,77.696664,13.025377,77.746664,19:33:04,19:41:42,Sandstorms,Jam ,2,Snack ,motorcycle ,,No ,Urban ,25
34,4.8,21.170096,72.789122,21.210096,72.829122,12:44:40,12:47:31,Stormy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,31
34,4,23.374989,85.335486,23.414989,85.375486,13:56:28,14:09:29,Cloudy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,31
25,4.9,12.970324,77.645748,13.030324,77.705748,17:46:43,17:52:06,Fog,Medium ,1,Snack ,scooter ,1,No ,Urban ,17
36,4.5,11.003669,76.976494,11.133669,77.106494,23:52:58,0:09:01,Fog,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,37
25,4.8,21.149569,72.772697,21.179569,72.802697,21:56:57,22:14:27,Windy,Jam ,1,Meal ,scooter ,1,NaN ,Urban ,12
32,4.9,11.022477,76.995667,11.132477,77.105667,21:47:29,21:56:09,Sunny,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,30
33,3.9,26.913726,75.75282,27.043726,75.88282,21:34:16,21:39:03,Sandstorms,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,44
30,4.8,15.546594,73.760431,15.576594,73.790431,22:58:23,23:06:13,Windy,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,20
27,4.5,23.359194,85.325447,23.449194,85.415447,21:53:20,21:59:48,Stormy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,18
32,4.7,23.359194,85.325447,23.399194,85.365447,16:25:11,16:36:53,Cloudy,Medium ,1,Buffet ,motorcycle ,1,No ,NaN ,19
21,4.3,22.308096,73.167753,22.438096,73.297753,18:04:26,18:05:40,Fog,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,32
27,4.7,11.008638,76.984311,11.078638,77.054311,21:13:43,21:16:20,Sunny,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,12
23,4.4,19.1813,72.836191,19.2313,72.886191,20:18:59,20:21:38,Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Urban ,36
31,4.1,11.024839,77.007003,11.104839,77.087003,21:16:40,21:32:01,Stormy,Jam ,2,Meal ,electric_scooter ,2,No ,Metropolitian ,37
28,4.7,22.308096,73.167753,22.388096,73.247753,21:57:34,22:09:05,Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,29
23,5,13.005801,80.250744,13.095801,80.340744,17:45:00,17:45:19,Sandstorms,Medium ,1,Drinks ,scooter ,0,No ,Metropolitian ,28
28,4.8,11.001852,76.976268,11.071852,77.046268,18:34:02,18:49:54,Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,18
39,4.6,26.956431,75.776649,27.016431,75.836649,17:21:08,17:38:22,Sandstorms,Medium ,2,Drinks ,electric_scooter ,1,No ,Urban ,26
20,4.7,11.003681,76.975525,11.073681,77.045525,21:35:22,21:38:57,Sandstorms,Jam ,1,Meal ,scooter ,0,No ,Metropolitian ,25
24,4.9,12.310972,76.659264,12.330972,76.679264,10:39:39,10:51:18,Windy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,18
20,4.9,12.979096,77.640625,12.999096,77.660625,10:30:34,10:39:23,Stormy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,14
24,4.1,26.849596,75.800512,26.869596,75.820512,8:48:39,9:04:09,Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,26
33,4.2,22.552672,88.352885,22.622672,88.422885,19:12:18,19:28:47,Sunny,Jam ,1,Meal ,motorcycle ,1,No ,Urban ,34
34,4.3,19.176269,72.836721,19.266269,72.926721,23:30:42,23:41:14,Cloudy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,38
39,4.9,17.430448,78.418213,17.500448,78.488213,18:39:35,18:54:04,Windy,Medium ,2,Buffet ,scooter ,0,No ,Urban ,21
22,5,10.96185,76.971082,11.09185,77.101082,19:41:45,19:58:54,Stormy,Jam ,2,Snack ,motorcycle ,0,No ,Urban ,21
24,5,12.972793,80.249982,13.042793,80.319982,21:44:56,21:55:22,Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,17
33,4.2,15.498603,73.826911,15.628603,73.956911,17:27:22,17:36:54,Sunny,Medium ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,36
32,4.5,11.008638,76.984311,11.078638,77.054311,18:51:20,19:04:07,Fog,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,43
28,4.7,17.429585,78.392621,17.509585,78.472621,17:33:29,17:36:13,Windy,Medium ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,38
22,4.9,17.431668,78.408321,17.541668,78.518321,21:41:45,21:56:20,Sandstorms,Jam ,0,Meal ,motorcycle ,2,No ,Urban ,36
35,5,12.326356,76.619103,12.416356,76.709103,19:21:37,19:35:19,Fog,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,40
32,4.2,23.374989,85.335486,23.454989,85.415486,20:12:19,20:20:16,Sandstorms,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,42
20,4.6,22.745049,75.892471,22.825049,75.972471,21:00:55,21:14:51,Stormy,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,20
30,5,22.753659,75.903365,22.783659,75.933365,20:30:54,20:42:48,Windy,Jam ,0,Snack ,motorcycle ,2,Yes ,Metropolitian ,47
23,4.8,11.001852,76.976268,11.011852,76.986268,11:31:43,11:36:58,Sandstorms,High ,2,Snack ,motorcycle ,1,No ,Metropolitian ,17
32,4.8,30.873988,75.842739,30.923988,75.892739,17:35:39,17:37:37,Stormy,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,28
22,4.7,23.371292,85.327872,23.381292,85.337872,10:14:50,10:23:24,Sunny,Low ,1,Snack ,motorcycle ,1,No ,Urban ,21
33,4.3,13.054347,80.257221,13.124347,80.327221,21:51:26,22:06:27,Windy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,51
39,5,12.978453,77.643685,13.018453,77.683685,15:26:02,15:43:26,Cloudy,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,15
38,4.6,17.429585,78.392621,17.439585,78.402621,11:51:30,12:00:24,Cloudy,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,32
37,4.1,12.321214,76.621094,12.411214,76.711094,20:28:19,20:36:33,Cloudy,Jam ,1,Drinks ,motorcycle ,1,No ,Semi-Urban ,49
31,4,19.221315,72.862381,19.281315,72.922381,19:13:47,19:21:03,Sandstorms,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,33
25,4.6,15.51315,73.78346,15.57315,73.84346,22:05:26,22:12:25,Cloudy,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,21
29,4.4,13.045479,80.23311,13.085479,80.27311,13:16:25,13:20:34,Windy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,31
38,4,12.939496,77.625999,12.949496,77.635999,11:23:04,11:28:16,Fog,High ,2,Meal ,motorcycle ,1,No ,Metropolitian ,31
32,4.9,19.22384,72.841347,19.27384,72.891347,23:12:46,23:25:57,Cloudy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,19
29,4.4,26.483672,80.320708,26.613672,80.450708,20:39:40,20:41:45,Sandstorms,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,37
35,5,21.186438,72.794115,21.236438,72.844115,21:54:10,22:08:40,Sunny,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,15
29,4.5,12.337928,76.617889,12.417928,76.697889,22:57:38,23:14:04,Sandstorms,Low ,1,Snack ,scooter ,,No ,Metropolitian ,14
32,4.4,21.160437,72.774209,21.250437,72.864209,19:59:04,20:07:08,Sandstorms,Jam ,0,Drinks ,motorcycle ,3,Yes ,Metropolitian ,54
24,4.6,26.846156,75.8023,26.956156,75.9123,22:45:50,23:03:02,Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,18
25,4.6,13.026286,80.275235,13.036286,80.285235,10:26:27,10:31:59,Sandstorms,Low ,1,Meal ,motorcycle ,0,No ,Urban ,12
20,4.7,12.323194,76.630583,12.363194,76.670583,15:31:15,15:48:40,Stormy,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,28
23,4.9,19.207222,72.972281,19.337222,73.102281,23:35:45,23:50:27,Fog,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,28
20,4.9,17.431668,78.408321,17.541668,78.518321,20:35:04,20:47:31,Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,40
30,4.5,22.732225,75.874765,22.802225,75.944765,17:53:34,18:00:33,Fog,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,46
34,4.7,11.022169,76.999594,11.062169,77.039594,12:47:44,12:55:15,Fog,High ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,28
33,4.7,26.49095,80.318656,26.57095,80.398656,20:57:21,21:03:39,Sunny,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,31
38,4.9,26.911927,75.797282,26.921927,75.807282,10:29:31,10:35:10,Windy,Low ,2,Drinks ,scooter ,1,No ,Urban ,26
26,4.6,19.254567,72.848923,19.324567,72.918923,19:25:38,19:43:05,Stormy,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,27
36,4.6,17.483216,78.552111,17.523216,78.592111,14:45:18,14:59:00,Sandstorms,High ,2,Snack ,scooter ,1,No ,Metropolitian ,27
37,5,12.337928,76.617889,12.447928,76.727889,19:32:52,19:35:38,Sunny,Jam ,1,Drinks ,scooter ,1,No ,Urban ,25
31,4.3,18.994237,72.825553,19.064237,72.895553,20:57:00,21:04:53,Stormy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,32
22,4,11.024839,77.007003,11.074839,77.057003,23:25:06,23:36:26,Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,24
39,4.8,22.310526,73.170937,22.420526,73.280937,18:37:01,18:48:07,Cloudy,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,49
24,4.3,21.149834,72.778666,21.169834,72.798666,10:04:32,10:11:51,Sandstorms,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,23
31,4.7,22.722634,75.886959,22.752634,75.916959,23:31:59,23:45:27,Stormy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,29
29,4.9,12.323978,76.627961,12.373978,76.677961,21:52:43,21:57:29,Stormy,Jam ,2,Buffet ,electric_scooter ,1,No ,Urban ,18
34,5,18.516216,73.842527,18.626216,73.952527,23:13:30,23:20:16,Cloudy,Low ,0,Meal ,motorcycle ,0,Yes ,Metropolitian ,42
36,5,27.161694,78.034714,27.271694,78.144714,18:31:11,18:45:25,Windy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,44
23,4.6,22.744648,75.894377,22.784648,75.934377,13:17:43,13:28:45,Cloudy,High ,1,Snack ,scooter ,1,No ,Metropolitian ,23
38,4.4,23.353783,85.326967,23.383783,85.356967,19:12:01,19:19:59,Sandstorms,Jam ,1,Buffet ,motorcycle ,1,No ,Urban ,34
22,4.6,12.323994,76.626167,12.383994,76.686167,23:44:43,23:49:59,Stormy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,11
27,4.8,23.354422,85.3329,23.374422,85.3529,11:02:58,11:16:51,Cloudy,Low ,2,Snack ,motorcycle ,0,No ,Urban ,13
32,4.7,18.51421,73.838429,18.54421,73.868429,20:52:50,21:07:52,Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,28
21,4,26.913483,75.803139,27.053483,75.943139,22:05:13,22:06:38,Cloudy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,31
35,5,12.325461,76.632278,12.435461,76.742278,22:55:34,23:06:39,Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,20
35,4.8,26.910262,75.783013,26.980262,75.853013,23:32:53,23:48:01,Cloudy,Low ,0,Meal ,motorcycle ,2,No ,Metropolitian ,44
35,4.8,12.323994,76.626167,12.453994,76.756167,22:51:43,23:08:25,Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,15
29,4.5,22.310329,73.169083,22.440329,73.299083,17:22:07,17:38:26,Windy,Medium ,2,Meal ,scooter ,1,No ,Urban ,27
27,4.6,18.994049,72.825203,19.014049,72.845203,10:14:08,10:29:07,Cloudy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,14
30,4.7,18.520016,73.830547,18.540016,73.850547,9:41:04,9:54:11,Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,24
25,4.8,12.304569,76.643622,12.414569,76.753622,22:03:08,22:07:42,Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,32
29,4.7,23.371292,85.327872,23.501292,85.457872,18:24:54,18:25:58,Sunny,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,15
23,4.8,22.727021,75.884167,22.737021,75.894167,11:58:23,12:10:00,Fog,High ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,22
21,4.9,17.431668,78.408321,17.521668,78.498321,20:26:37,20:33:34,Fog,Jam ,2,Drinks ,electric_scooter ,2,No ,Metropolitian ,40
31,4.9,18.636215,73.751081,18.716215,73.831081,22:03:01,22:06:11,Sunny,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,26
36,4.9,18.546947,73.900626,18.556947,73.910626,9:12:46,9:19:06,Fog,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,26
29,4.8,18.520016,73.830547,18.530016,73.840547,11:27:41,11:35:08,Cloudy,High ,1,Meal ,motorcycle ,1,No ,Urban ,28
28,4.9,26.88842,75.800689,27.02842,75.940689,23:53:14,0:05:21,Stormy,Low ,0,Drinks ,motorcycle ,1,No ,NaN ,15
35,4.5,18.536718,73.830327,18.606718,73.900327,22:22:34,22:33:48,Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21
37,4.9,13.091809,80.219104,13.111809,80.239104,9:51:19,10:04:53,Sunny,Low ,2,Meal ,motorcycle ,0,No ,Metropolitian ,12
22,4.9,13.066762,80.251865,13.146762,80.331865,19:49:53,19:58:33,Sandstorms,Jam ,2,Snack ,motorcycle ,1,No ,NaN ,22
38,4.5,12.979166,77.640709,13.089166,77.750709,18:04:04,18:18:38,Windy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,22
37,4.7,22.74806,75.8934,22.83806,75.9834,19:51:38,20:00:29,Windy,Jam ,2,Drinks ,scooter ,1,No ,Urban ,29
20,4.7,22.547186,88.35068,22.637186,88.44068,19:57:27,20:13:54,Sunny,Jam ,1,Snack ,motorcycle ,,No ,Metropolitian ,12
37,4.7,12.933298,77.614293,12.953298,77.634293,10:20:10,10:26:07,Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,25
39,4.7,26.473698,80.352677,26.523698,80.402677,20:04:19,20:09:51,Cloudy,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,27
39,4,13.044694,80.26147,13.094694,80.31147,20:55:04,21:06:35,Stormy,Jam ,0,Meal ,motorcycle ,2,No ,Metropolitian ,41
20,5,13.064181,80.236442,13.114181,80.286442,21:41:42,21:50:24,Cloudy,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,27
39,4.9,19.875908,75.358888,19.905908,75.388888,23:57:47,0:13:57,Sunny,Low ,0,Meal ,motorcycle ,1,No ,Urban ,22
27,4.1,23.374878,85.335739,23.434878,85.395739,21:11:21,21:20:24,Windy,Jam ,0,Buffet ,motorcycle ,2,No ,Urban ,39
27,5,13.064181,80.236442,13.124181,80.296442,17:29:07,17:31:55,Cloudy,Medium ,2,Meal ,scooter ,1,NaN ,Metropolitian ,13
35,4.7,19.876219,75.346017,19.946219,75.416017,22:55:54,23:14:39,Sandstorms,Low ,0,Meal ,motorcycle ,,No ,Metropolitian ,23
24,4.2,12.299524,76.64262,12.329524,76.67262,20:24:13,20:39:49,Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Semi-Urban ,48
21,4.1,17.438263,78.397865,17.508263,78.467865,18:10:48,18:18:59,Windy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,37
32,4.8,26.902328,75.794257,26.952328,75.844257,17:33:52,17:38:45,Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,28
36,4.9,30.905562,75.832841,30.955562,75.882841,21:23:32,21:33:17,Windy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,38
25,4.8,11.003681,76.975525,11.073681,77.045525,22:04:56,22:10:38,Sunny,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,22
38,4.8,11.006686,76.951736,11.096686,77.041736,22:37:31,22:45:23,Sandstorms,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,24
29,4.7,13.064181,80.236442,13.074181,80.246442,9:03:43,9:05:47,Windy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,16
26,4.6,19.091458,72.827808,19.221458,72.957808,19:44:18,19:52:37,Sunny,Jam ,2,Buffet ,scooter ,1,No ,Urban ,21
36,4.4,26.913987,75.752891,26.983987,75.822891,17:44:53,17:57:33,Cloudy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,42
30,4.6,26.914142,75.805704,27.054142,75.945704,22:01:04,22:09:56,Cloudy,Jam ,1,Snack ,motorcycle ,2,No ,Metropolitian ,48
22,4.5,22.31279,73.170283,22.36279,73.220283,19:28:09,19:34:34,Sandstorms,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,14
26,5,26.956431,75.776649,26.966431,75.786649,11:20:56,11:29:01,Sunny,High ,1,Buffet ,motorcycle ,0,No ,NaN ,13
27,4.8,21.149834,72.778666,21.169834,72.798666,8:24:20,8:38:56,Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21
22,4.6,18.546258,73.904337,18.566258,73.924337,10:27:47,10:35:56,Cloudy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,17
39,5,12.970324,77.645748,13.060324,77.735748,17:42:56,17:47:15,Fog,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,34
33,4.6,11.022477,76.995667,11.062477,77.035667,14:20:09,14:23:14,Cloudy,High ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,34
